time,open,high,low,close,volume,total_trades,total_sells,total_buys,total_big,mean_size,buys_mean,sells_mean,big_mean,median_size,buys_median,sells_median,big_median,big_buy_median,big_sell_median,buy_percentage,buy_large_percentage,sell_large_percentage
2020-07-12 00:00:00+00:00,9234.97,9347.53,9159.33,9303.37,5419.052403970203,48571.0,31829.0,16742.0,851.0,1031.842940193399,1316.0740101790982,882.3378795976976,27357.32867576133,129.8675646968,304.36268021975,96.5273534847,18409.52,16853.7763650059,18505.98,0.4396398067124007,0.17429905415172992,0.2902297046109668
2020-07-13 00:00:00+00:00,9307.55,9339.61,9193.52,9236.92,8679.526022090446,65807.0,40309.0,25498.0,1270.0,1223.225121219522,1403.8679597081803,1108.957064562601,26221.88776447305,196.8229143824,353.57272521240003,147.6016839,18400.0,18111.9628770118,18537.75,0.4446864485084138,0.1724709626554905,0.24123253332280103
2020-07-14 00:00:00+00:00,9236.91,9280.0,9100.0,9256.94,7496.998139390443,61832.0,38975.0,22857.0,1225.0,1117.5055637746477,1505.7629834585932,889.8108917614104,22833.866034503535,184.4658,368.86120000000005,116.17901844120001,17502.9699887925,17636.2804621575,17237.5442116416,0.49809577338300803,0.2078043764458032,0.1970068509369625
2020-07-15 00:00:00+00:00,9256.93,9273.98,9154.01,9190.16,7194.545213410334,66943.0,46089.0,20854.0,1084.0,990.345288789603,1369.5187964873796,818.7797453946621,23954.33602297133,149.2537210298,339.532768718,101.5024524302,17919.2253956988,17578.562829830702,18200.098563126,0.4307899425923074,0.16715872127797402,0.22451245170984802
2020-07-16 00:00:00+00:00,9189.58,9216.02,9005.0,9130.11,8718.481452550404,72542.0,45336.0,27206.0,1329.0,1095.6701505972994,1482.0344719722634,863.8140599115912,24234.630618490413,182.5958,362.37357121605,119.023389482,18112.56,18119.4832446,18072.465278674397,0.5072868958236411,0.21453874769442002,0.19068233283692335
2020-07-17 00:00:00+00:00,9130.93,9182.99,9054.99,9154.29,6306.8914440902845,59714.0,38040.0,21674.0,851.0,964.3328753288438,1195.6464559220901,832.5376454188013,28592.196141436678,151.3904974569,294.38310887579996,100.40493611779999,18235.16,18202.09699419,18305.190000000002,0.45002714795995774,0.18052806182402198,0.2420178829141651
2020-07-18 00:00:00+00:00,9154.29,9210.0,9122.65,9175.85,4121.561407780039,53752.0,35397.0,18355.0,459.0,702.7337255515653,987.0974964597929,555.2778107841976,25073.003208318605,136.93788135,321.164649,96.5150069835,18270.76,18254.3680509,18272.9,0.4796550425517551,0.13417135058059623,0.17050140255262028
2020-07-19 00:00:00+00:00,9175.38,9245.03,9105.37,9212.87,3519.270926270007,49847.0,33851.0,15996.0,492.0,646.7824198232605,905.0740019633516,524.7289458368821,22800.316399861615,121.4030051362,254.54833771015,95.6816227755,17865.67945486345,16734.193828,18243.84,0.4490536728754472,0.13671463411985266,0.2112288787893135
2020-07-20 00:00:00+00:00,9216.86,9223.51,9131.0,9161.05,5814.396248830218,60172.0,39423.0,20749.0,850.0,886.4827657286228,1182.8881867453338,730.4795168466061,24683.113908186828,153.0805674503,266.2881146,101.50973911540001,18018.6207414695,17224.835619999998,18311.66,0.46012530850539024,0.17603795571888395,0.21728937921480151
2020-07-21 00:00:00+00:00,9161.06,9438.0,9157.04,9394.14,9593.753596010634,73232.0,47859.0,25373.0,1485.0,1223.3721326972966,1391.5760180403595,1134.1969058264986,24018.605553153688,191.8491707795,343.10337465000003,142.25519480760002,17700.2885386515,16505.777720000002,18082.2000054841,0.3941116533824112,0.14494524188241376,0.2531754637236481
2020-07-22 00:00:00+00:00,9396.14,9567.77,9277.0,9536.18,10309.808131490816,84105.0,56837.0,27268.0,1602.0,1153.113175083663,1431.0393633203112,1019.7758894979191,23363.964501695744,190.8592,313.89562290239996,143.5223805,17195.296081216,16466.636054947503,17509.8219724488,0.4023565872798242,0.15130607220964495,0.23462993553574094
2020-07-23 00:00:00+00:00,9536.2,9686.0,9450.04,9613.24,12992.74082295147,98768.0,58781.0,39987.0,2091.0,1257.0341270955314,1442.4698146764174,1130.8876369150844,23380.27320643873,221.6794909776,380.1456,163.5903312,16461.5328,15418.406608925001,17248.375594741803,0.4645818386236499,0.17033795951447617,0.223429919587133
2020-07-24 00:00:00+00:00,9613.55,9645.55,9475.7,9551.21,9797.573278080345,76401.0,49583.0,26818.0,1749.0,1226.2988650582643,1590.5476758547882,1029.2872964169724,23280.572795956956,191.37313036620003,343.0428987502,129.1742170475,17175.4595359724,16464.85968725,17676.5247866586,0.4552790941366853,0.2010017261602175,0.2335966523578421
2020-07-25 00:00:00+00:00,9552.31,9747.76,9536.64,9711.33,6973.072323950626,71594.0,47333.0,24261.0,1249.0,939.1480483050601,1062.419792121701,875.9638897531929,20671.621857406422,177.72138278980003,255.16109669999997,125.76915383999999,15313.127199999999,14981.1397,16297.87597985,0.38334884828830507,0.13000708337834774,0.25398856484027116
2020-07-26 00:00:00+00:00,9712.85,10150.0,9661.35,9941.0,11613.459695481259,92329.0,60459.0,31870.0,2170.0,1245.3704320762097,1380.794930693331,1173.983562115945,21142.871764477888,198.794,293.96954302539996,178.54833960000002,16044.636672762499,14987.187930000002,16655.5121,0.38271419022868847,0.14975716295573097,0.24925582049227168
2020-07-27 00:00:00+00:00,9942.4,11420.0,9935.0,11048.91,41817.99315957486,234516.0,137257.0,97259.0,10803.0,1901.194188481338,2058.055150653743,1790.0440080174938,22378.178878816794,257.48542722925004,315.93979906399994,222.59080000000003,15011.286250000001,14984.732475,15212.3081064,0.4489395349295264,0.2396624260954997,0.30255086734355896
2020-07-28 00:00:00+00:00,11046.83,11259.0,10575.0,10934.23,26006.69407010256,171907.0,97463.0,74444.0,6559.0,1662.0394319827535,1761.352591852041,1586.1822464527643,21822.066407429647,245.1045240418,278.04790043875005,194.6484,14995.633619999999,14970.965049999999,15828.3885,0.45892436813119974,0.22135822239860578,0.2795966665343197
2020-07-29 00:00:00+00:00,10934.22,11350.0,10843.47,11110.12,18555.058801739353,136556.0,87690.0,48866.0,4641.0,1511.104495297477,1614.9722897402444,1453.2232814391086,23049.48521110186,218.91517119999997,276.459625,182.35796618545,16380.164545738302,14983.46226,18052.60810082095,0.3824428809986634,0.1911192309098184,0.3272837787397159
2020-07-30 00:00:00+00:00,11106.58,11188.65,10811.0,11115.95,12407.316699549534,114091.0,74691.0,39400.0,2575.0,1199.98553322232,1461.0497974593138,1062.2723949467909,22373.77130839825,221.93900000000002,279.112625,175.67776,16574.500111983,16555.1829798465,16578.406803786398,0.42046886561318647,0.18953944495987318,0.23127344185163703
2020-07-31 00:00:00+00:00,11115.44,11460.0,10975.0,11351.62,15746.007734811197,131762.0,82389.0,49373.0,3506.0,1343.8718424240922,1441.0753780361713,1285.6209817051226,23193.337290336793,191.37306881125,248.7291237,143.522339,16634.87202043015,16109.625,17210.743360824,0.4018168843008904,0.19598530304949105,0.2632413887529399
2020-08-01 00:00:00+00:00,11351.1,11888.0,11237.82,11810.07,18292.69013769092,162246.0,107991.0,54255.0,4388.0,1311.3335751804632,1464.414145053421,1234.4254409983796,22005.59430911909,204.0452321632,297.9325561311,187.05014258190002,16095.347050211501,15667.32771284605,16513.898081432402,0.3734362759857588,0.17416731450199463,0.27968289632901977
2020-08-02 00:00:00+00:00,11810.07,12134.29,10546.15,11068.54,28109.79166550641,172954.0,104890.0,68064.0,7812.0,1838.4013403499616,2081.599411914047,1680.5880736616416,23533.27303181149,232.8595111785,282.5615033577,199.0048765437,16680.2024448808,15890.542982567302,17235.919036965002,0.44559846502742473,0.2650431950372045,0.3131508700419786
2020-08-03 00:00:00+00:00,11068.51,11486.6,10911.74,11233.13,13782.148089991659,111656.0,68470.0,43186.0,3337.0,1392.065668746142,1560.955762677408,1285.5418247777516,22610.300179987298,213.0608908,316.085815,159.90743999999995,16494.956196942,15644.5788434561,16894.3287882474,0.43370236193836625,0.20020756791296582,0.2852158751709762
2020-08-04 00:00:00+00:00,11233.15,11417.11,11006.16,11197.04,12074.320638690346,116056.0,70354.0,45702.0,2710.0,1166.8970722077588,1355.6271464502483,1044.297904384604,21883.075728862284,219.1727218899,279.245875,180.0221993868,15880.9586778163,16545.79775,15455.999999999998,0.4574833732972061,0.20995629655762552,0.2279462854524111
2020-08-05 00:00:00+00:00,11197.05,11798.87,11073.7,11756.75,16623.60316410193,117286.0,74420.0,42866.0,4155.0,1636.739480422216,1874.3708855129582,1499.8635356409777,23854.813753525512,261.72418015029996,347.69404954674997,196.02978962925002,15573.985029451498,15590.12956090775,15559.070122738502,0.41854557617260885,0.22156718063289105,0.2947556451069303
2020-08-06 00:00:00+00:00,11756.75,11916.68,11580.19,11773.89,18049.217128320917,112905.0,69376.0,43529.0,4753.0,1880.8352668660623,2106.298100180561,1739.3717683745547,24486.612356298665,260.8614082536,493.8092581072,174.35976486675,17112.6242924,16304.740558486,17648.29982948685,0.4317522322038756,0.2276953661110736,0.3203702866954459
2020-08-07 00:00:00+00:00,11773.89,11920.0,11350.0,11606.52,23759.17207783866,130990.0,79291.0,51699.0,5838.0,2110.855195487523,2307.994308977338,1982.3173408973428,28237.75325947163,273.0099810049,445.63473999999997,195.99568007250002,17813.3670762065,16649.419446,18817.16232,0.4315392400581587,0.24952610304057124,0.3466816864396563
2020-08-08 00:00:00+00:00,11605.89,11818.18,11529.45,11774.98,7311.558179040402,79006.0,52397.0,26609.0,1718.0,1082.1603090328226,1156.9873210786723,1044.1605769197622,23034.74343778067,157.2955792094,250.445954019,121.81785000000002,16143.261935263152,14962.663110000001,17863.803376230448,0.36008537092513326,0.13247691664112665,0.3303886386699772
2020-08-09 00:00:00+00:00,11774.77,11810.24,11532.04,11688.48,7595.62867299061,87534.0,58496.0,29038.0,1690.0,1012.2839436755587,1079.5373653974652,978.8986718627731,21733.85707478727,169.264808466,245.95252328865,137.12491792424998,15415.663240023601,14961.2731,16470.5114848248,0.35377346625096007,0.12235514567299167,0.29216380332328357
2020-08-10 00:00:00+00:00,11688.94,12086.22,11470.01,11899.73,22144.05011554071,123181.0,75923.0,47258.0,6086.0,2136.6553259101306,2376.078580266424,1987.6271769385444,23571.828790544718,330.64191999999997,590.61111419975,228.5720485344,16151.42394932235,15785.4250420104,16508.1047522241,0.4266364354088578,0.227200810897197,0.3178626016323111
2020-08-11 00:00:00+00:00,11899.65,11943.0,11120.0,11388.53,20706.30005524036,138948.0,88514.0,50434.0,4910.0,1722.24474427924,2013.0350115956733,1556.5566458785693,22353.296481767422,308.0251919825,487.44448150234996,245.06212383179997,16218.6592151254,15246.352653944003,16985.4131336545,0.4242555910933782,0.20646111575801993,0.25218308068795636
2020-08-12 00:00:00+00:00,11388.78,11625.0,11148.54,11566.45,12802.001222110981,110595.0,68842.0,41753.0,2851.0,1326.9512783916903,1472.08212942731,1238.9287278659901,22392.69160279445,237.42551036880002,402.1626974988,178.955756256,16204.153073270802,16135.794752000002,16211.489659105,0.41882177775001767,0.1700302460902945,0.2649935823551718
2020-08-13 00:00:00+00:00,11566.45,11802.09,11274.14,11795.95,15363.31428479016,129379.0,78813.0,50566.0,3373.0,1373.411222361306,1464.6690831807612,1314.8606661054012,23709.922533059613,221.17249224230002,356.6384539147,175.3953,17447.136110976,16950.5887159251,17723.015176888897,0.4168057800474469,0.16758143313172016,0.2824906695236078
2020-08-14 00:00:00+00:00,11798.0,11865.97,11651.24,11779.0,13772.500721340539,112130.0,70091.0,42039.0,3089.0,1444.335480609832,1751.3576390988774,1260.1905187642174,24708.163954455216,245.1394143211,486.21176699999995,176.77305,17889.2973772605,18271.5993888978,17657.3628464311,0.45460825292964024,0.21036243636121685,0.2609061380404714
2020-08-15 00:00:00+00:00,11775.59,11989.98,11688.0,11859.24,12566.757872360795,117433.0,78438.0,38995.0,2784.0,1271.3059571511599,1603.300226518776,1106.2569179865943,24808.49289622945,196.02992525119998,384.617292,148.29712754175,16151.7736673537,14987.493605,17303.294364412697,0.41877769373219925,0.18912390990097264,0.27350138514553335
2020-08-16 00:00:00+00:00,11860.02,11940.0,11686.53,11918.84,8910.593210010487,101271.0,64030.0,37241.0,1656.0,1041.7987594100957,1123.5776022307452,994.2347130961209,23460.05465099751,196.02993840000002,294.43175,154.0004902884,17637.707240282747,16486.263693,17935.67688,0.3966025233767454,0.12381633207585374,0.24441472745856133
2020-08-17 00:00:00+00:00,11921.34,12486.61,11775.0,12304.26,23805.08910429118,143776.0,89805.0,53971.0,6061.0,2017.3517720625684,2181.5343486466477,1918.681343458155,24617.72512241562,354.15311217525004,523.5473646,246.3154,16083.8832545046,15749.300169903749,16306.839820907402,0.40593312240088847,0.19681766365431572,0.3176098295403119
2020-08-18 00:00:00+00:00,12303.79,12400.0,11825.0,11950.0,18628.63138709134,132164.0,79827.0,52337.0,4627.0,1706.0165089263612,1930.7704974867122,1558.660983862371,22922.03458921904,308.37775,497.7149850432,230.1501805683,16626.4923833,16152.82534035,17094.2850369358,0.4481703026333798,0.2026801737931213,0.2677078536124966
2020-08-19 00:00:00+00:00,11950.0,12024.83,11569.0,11758.87,16642.155838321272,147480.0,99348.0,48132.0,3737.0,1329.2972568451503,1760.77749795923,1120.2542266351525,23254.219234050994,196.0298547575,428.31009103095005,131.8711619948,17304.748114211598,16177.442112,18006.678193948203,0.4322979240764548,0.18719550803749047,0.2560758016679668
2020-08-20 00:00:00+00:00,11758.87,11892.16,11671.48,11864.26,8796.719229490278,95037.0,63268.0,31769.0,1782.0,1093.4253986251092,1259.605491844938,1009.9807602376028,22351.065762494996,208.98203387560002,406.1036508000001,148.09439759999998,15944.1435458224,15913.9886433403,15997.88550680695,0.3850846557021381,0.12098671549963076,0.2623002582665489
2020-08-21 00:00:00+00:00,11863.3,11884.99,11480.0,11529.22,14862.11725340109,128558.0,80169.0,48389.0,3046.0,1353.8425187283333,1556.6117598799076,1231.4535552875575,24913.66029994756,247.74490745655,455.750268602,184.78163829879998,17011.0004759242,16100.06847825,17823.79560704,0.4327725410359376,0.169258938281937,0.2667548071191024
2020-08-22 00:00:00+00:00,11529.23,11693.16,11370.0,11672.93,7941.307051130264,91512.0,60821.0,30691.0,1599.0,1000.254166439095,1359.7146116233298,818.8661504059921,20295.420759429413,196.0105335751,387.4281562266,135.8810450844,14941.76289,14966.853799999999,14894.761141800001,0.4559008350875562,0.15980634874432723,0.19472782802957297
2020-08-23 00:00:00+00:00,11671.93,11715.0,11525.62,11650.01,5515.526934370304,73147.0,49723.0,23424.0,1025.0,877.2718169908818,1100.0445312804607,772.3258551720234,21808.081131439354,167.811005,291.3035,122.311035,15237.81303798,15585.129000000003,15041.6898019135,0.4015509236317271,0.12961526890990338,0.21873056672097813
2020-08-24 00:00:00+00:00,11650.02,11823.62,11592.91,11753.85,7252.928844200176,72405.0,48553.0,23852.0,1580.0,1176.1418020591495,1466.807208703417,1033.3503930982395,24345.6217906399,179.8996610939,350.77418986165003,117.6833,17181.385601158,17698.9001551098,16702.969422563998,0.4108370410409517,0.1680804605781193,0.28361914802096383
2020-08-25 00:00:00+00:00,11750.0,11769.76,11102.73,11324.92,14342.98815295127,112087.0,71305.0,40782.0,3135.0,1459.9292164413653,1869.071008501548,1225.9257024690162,22347.909491769187,254.9054540884,501.2545,181.80099378,15560.467365009601,15624.931168972798,15471.71961836925,0.465808357240063,0.1963493919383878,0.23179218434154772
2020-08-26 00:00:00+00:00,11324.9,11539.99,11254.89,11463.27,9112.460620660355,79763.0,53405.0,26358.0,1941.0,1304.1829117430912,1589.7251439494923,1163.2537448767619,24004.795935917773,216.50045965639998,467.0221362,146.2982957356,16935.45732,16690.789355544,17073.531695202,0.40280468338849656,0.16385538194072516,0.28404720236439907
2020-08-27 00:00:00+00:00,11463.27,11597.92,11125.0,11330.06,13502.514067810971,100080.0,62424.0,37656.0,2914.0,1529.106669511029,1834.7574823608174,1344.7290742164041,26353.51128740814,227.50018470975,396.77585475,162.53129246105,19315.52175136,18766.4975876635,19687.961558636,0.4514688321754949,0.2248987417411454,0.2769154692941685
2020-08-28 00:00:00+00:00,11332.78,11550.51,11282.09,11535.0,10368.149758030724,96413.0,59978.0,36435.0,2187.0,1231.5048158325287,1427.00000956742,1112.7468148366506,26116.569591368298,195.9804579887,327.69373391299996,129.76552951625,19616.3085743757,19668.408358,19561.559999999998,0.43789606114542023,0.20000074070117266,0.28105256537485995
2020-08-29 00:00:00+00:00,11530.73,11580.0,11422.21,11474.31,5417.181839110174,68703.0,47073.0,21630.0,1099.0,907.2720797621532,1069.8063624100505,832.5877270828249,23766.434232891374,126.70337120399999,302.29531733910005,96.5273865408,17108.2940006919,15555.66361662915,18086.5334391664,0.37123460123463614,0.11434811589468702,0.30468512181530644
2020-08-30 00:00:00+00:00,11470.37,11720.0,11463.87,11716.01,5593.324563340201,67518.0,46697.0,20821.0,1097.0,962.7059833630875,1203.5842829981932,855.3044998266174,22544.81611093211,146.233887594,329.9894828152,100.4676024781,16120.670182152,16905.615999999998,15670.070022363052,0.385535924161934,0.13250598727554044,0.2479812419550498
2020-08-31 00:00:00+00:00,11716.11,11784.66,11576.0,11655.0,9121.183086860361,81806.0,52712.0,29094.0,1879.0,1304.0224779078444,1464.2189359238466,1215.6032232880693,25500.956081635006,206.05500108489997,460.672503818,139.8486450851,17913.812820299998,17854.967920357,17985.8791861896,0.3993366939423638,0.14943302715494922,0.2997393163809822
2020-09-01 00:00:00+00:00,11655.0,12086.0,11525.09,11924.22,16047.763450513394,130317.0,86218.0,44099.0,3727.0,1464.7300895791257,1710.3866634762896,1339.0810458493818,23455.368362888636,211.792553329,471.4289944058,146.27852061649997,16499.266374053,16201.32133729655,16734.2505082928,0.39515216529541347,0.167759543508873,0.2902167244810224
2020-09-02 00:00:00+00:00,11919.76,11950.0,11160.0,11395.48,19702.672966892194,145758.0,93359.0,52399.0,4662.0,1551.559425889467,1877.1005562574912,1368.8450685146659,23463.852960275926,247.1998211472,476.5076,191.37312928799997,17212.7677046019,16891.00552221405,17424.3182982262,0.43492034377628835,0.20571470029871158,0.2779793919180398
2020-09-03 00:00:00+00:00,11395.49,11474.99,10005.0,10172.52,30315.8001019522,202172.0,124070.0,78102.0,6554.0,1616.079214338827,2116.955004936803,1300.7781665651255,22169.751448178926,294.46421205030003,524.95701672,207.41536223165002,15230.026839789201,15322.4474210056,15153.6648775961,0.5060461565192806,0.2338004996478219,0.2109163753545245
2020-09-04 00:00:00+00:00,10169.02,10638.34,9895.22,10477.13,23329.71603814307,170961.0,109361.0,61600.0,5005.0,1411.6706866722975,1651.051243559789,1276.8342979755093,21207.09667950568,252.36425455359998,461.43209875,195.94130661309998,15386.229107134,15116.186760099801,15624.150000000001,0.4214158040820588,0.16918131376424095,0.2706183083927877
2020-09-05 00:00:00+00:00,10482.07,10564.8,9813.0,10168.36,22481.836580651867,143720.0,91029.0,52691.0,4759.0,1588.5891866835452,2054.3489524594593,1318.989962057341,20853.871073334205,296.10966509589997,556.6723169,196.0918396749,16825.248000000003,16158.256801105199,17162.575357628502,0.47411297995875323,0.210571649815446,0.2241122737587016
2020-09-06 00:00:00+00:00,10167.56,10358.88,10000.0,10257.86,9483.364953910228,86364.0,56697.0,29667.0,1809.0,1120.1969810183443,1459.8207417558317,942.4870826145658,20868.499793912302,193.57050189285,401.04191186400004,119.60205050640002,14994.672080655,14982.155910000001,15117.7650768342,0.4476576545918444,0.17425191422121208,0.21596190857324205
2020-09-07 00:00:00+00:00,10257.87,10410.9,9880.0,10375.0,11996.573374820871,94907.0,59956.0,34951.0,2169.0,1281.3183221328177,1621.4545610044777,1083.037888401358,21605.841221313458,222.9874569863,492.07466000000005,136.3844837511,17121.4502515973,17362.64389855275,16898.37072,0.4660248837421785,0.16955315159376286,0.21581467195816142
2020-09-08 00:00:00+00:00,10381.89,10440.91,9819.83,10126.57,15764.838167891452,109647.0,65549.0,44098.0,3196.0,1449.9345804665497,1798.0511872596521,1215.73960988939,21213.206501614637,248.7561589432,500.00005347335,146.2716990285,16482.2943087272,16371.986221,16526.144131,0.4987418166608594,0.2017150202981554,0.22473479327208234
2020-09-09 00:00:00+00:00,10126.63,10349.99,9983.34,10224.56,9643.978741790192,86996.0,56557.0,30439.0,1822.0,1131.5304709572767,1389.999721378877,992.4222170968691,20766.481688786436,199.2847960071,432.3594819007,121.4030192463,16695.0652361664,17359.170560000002,16443.9128776,0.42981300869371314,0.15745383223399856,0.22691287030868795
2020-09-10 00:00:00+00:00,10222.28,10489.0,10216.41,10343.23,11232.228318950403,95108.0,61425.0,33683.0,2124.0,1222.165688534645,1559.9706285787681,1036.9270431051586,22422.512311975617,200.97824857889998,499.59508399999993,114.7596045,17206.321578065,16060.463036800002,18342.144605338202,0.4520433144754548,0.15972291544539308,0.25000131425791156
2020-09-11 00:00:00+00:00,10343.49,10411.44,10200.0,10394.41,7196.219922499965,78221.0,53647.0,24574.0,1245.0,948.082381124843,1239.7228131863267,814.4910903261233,21071.566398097097,160.7071766916,422.10229924199996,100.000004184,17610.997910111997,14998.9999520744,19080.04410814365,0.4108005414885848,0.10361416466196777,0.2501360668509964
2020-09-12 00:00:00+00:00,10394.41,10483.23,10276.19,10446.52,6493.056628640036,71824.0,46926.0,24898.0,1267.0,938.2070195000169,1295.3529032678064,748.7125342668752,19067.81777820645,161.62461782745,409.25559419999996,96.5300309447,15025.9880143595,15008.017985999999,15106.997376000001,0.4786127892560155,0.15655356617968777,0.20196309382987762
2020-09-13 00:00:00+00:00,10446.52,10582.36,10211.0,10336.76,10441.587954040304,76092.0,48523.0,27569.0,2390.0,1421.168801742072,1934.6260388050143,1129.4411144888468,22263.55681684588,191.36831138410002,489.72151520000006,101.40003196950002,16436.0469869796,16123.405522621852,16702.031526842497,0.493211708504145,0.2251378700137359,0.2669104857598959
2020-09-14 00:00:00+00:00,10336.75,10760.62,10253.0,10679.95,13529.956840940924,91065.0,56371.0,34694.0,2867.0,1567.0181199428762,1741.5093488845441,1459.6260442851408,23338.28752732291,244.7659181916,499.798235,143.4890223,16561.497785027997,15690.520009681899,17376.3042839964,0.4234037245417879,0.17312294885178123,0.29576726493839767
2020-09-15 00:00:00+00:00,10678.38,10950.0,10613.18,10783.75,12633.03282378067,94958.0,65568.0,29390.0,2894.0,1435.3666055279684,1931.126709326545,1213.148611222207,22915.763608739362,186.79708623140002,452.3719488552,110.0397724872,17407.101268480597,17167.0113737584,17410.429019907,0.4164050230918744,0.19172004045654165,0.2948422681794304
2020-09-16 00:00:00+00:00,10783.03,11099.95,10662.02,10959.61,10988.302334550488,88617.0,57213.0,31404.0,2249.0,1355.5263090768572,1665.4816774077146,1185.3929759696566,21706.412613444532,220.0108095825,497.441736,137.8287451827,16808.185208655002,16704.57622095,16850.034511131504,0.43541143774190255,0.16664964238809266,0.2397492493739312
2020-09-17 00:00:00+00:00,10951.12,11044.0,10735.55,10943.61,8872.807886440207,79393.0,51732.0,27661.0,1893.0,1216.132636629184,1587.763104740851,1017.4225465797596,20912.944551822045,187.34462177860001,435.3328,105.25371277079999,16271.7066461796,15355.11078,16869.1087719907,0.4548732798098855,0.16540328797609857,0.24461444834234713
2020-09-18 00:00:00+00:00,10944.0,11039.88,10813.0,10937.52,8656.651940060028,90938.0,56740.0,34198.0,1657.0,1038.9964909345488,1243.3192878326875,915.8482532129669,22693.32577042171,149.727101686,249.92096982000004,110.03407533945,16623.5982167394,16694.4922354368,16431.86333541,0.4500117977702891,0.16914589959260357,0.2288340353763492
2020-09-19 00:00:00+00:00,10937.37,11179.9,10891.78,11080.0,5717.990719060147,71025.0,48481.0,22544.0,1197.0,888.8129471116339,1280.9907171553853,706.4475741229097,21066.88318503501,124.03841059999999,300.8527040806,96.5273316912,15842.087883063501,14980.364440000001,16954.781324700052,0.45746233640601164,0.17472426621209555,0.22473529709398168
2020-09-20 00:00:00+00:00,11081.34,11081.37,10759.37,10920.89,6003.766589500071,71780.0,47893.0,23887.0,1139.0,911.7255550369407,1509.0644356039336,613.7982203512087,23641.781236190527,131.061852033,324.0,96.52734660859998,15933.9753452952,16019.88454525,15686.8486326047,0.550809994210164,0.23954151938081988,0.1719267372523641
2020-09-21 00:00:00+00:00,10920.93,10994.0,10180.0,10416.82,15003.169602421869,107319.0,65991.0,41328.0,3211.0,1475.9998866951278,1942.3662947558792,1183.9298936303953,23343.57766073327,213.440832,419.552029694,156.3160080817,17412.239050080003,17146.5229106106,17769.5815833342,0.5067719642199053,0.24363163788914768,0.22956841161637884
2020-09-22 00:00:00+00:00,10418.01,10576.82,10355.0,10531.13,7878.917209750025,69513.0,47082.0,22431.0,1642.0,1186.3924428436462,1542.076575435149,1016.9359461323762,21695.954863625288,171.15092511679998,382.36987152000006,109.7920442077,17303.5667343182,16210.4604795125,18075.9013957233,0.4194306582057958,0.17049467215000036,0.2614792382937233
2020-09-23 00:00:00+00:00,10531.13,10541.25,10135.22,10235.1,8890.12090311021,77990.0,50688.0,27302.0,1899.0,1182.6774665184225,1717.36273294407,894.6807583438443,20909.432099850397,167.45848089970002,380.08200393345,104.4947380799,15675.655038719999,16117.36495841915,15275.3271792466,0.5083364528094977,0.22948516447580486,0.20100373733215113
2020-09-24 00:00:00+00:00,10237.12,10795.87,10192.56,10740.01,9676.683343080418,79538.0,54449.0,25089.0,2031.0,1278.9949351814357,1781.1963850291365,1047.5906453831112,23668.378190606236,156.1575356596,400.15444344,100.47300059999999,17710.9173446477,17551.8772717602,17760.629473776055,0.43929035243184195,0.20607026582132693,0.26646576879495043
2020-09-25 00:00:00+00:00,10737.47,10765.07,10551.0,10690.53,9677.564701930096,84331.0,54079.0,30252.0,1979.0,1224.0334063246273,1677.326147464578,970.459708494309,23591.398150804296,172.22884976529997,452.2614894042,100.46618448000001,18900.3894807897,18721.89019698745,18952.144588738898,0.49157647147746425,0.20941126695065687,0.24288078232524804
2020-09-26 00:00:00+00:00,10694.45,10828.0,10654.58,10730.0,3782.049049100008,60470.0,43656.0,16814.0,714.0,670.5813440509286,1142.843124185435,488.6908920814035,20670.28581736103,100.467728916,268.36054094865,90.89619114825001,17089.1708,17633.2384283097,16041.105,0.47387765129492815,0.18852332190152254,0.1754363443218125
2020-09-27 00:00:00+00:00,10730.0,10806.32,10595.24,10778.2,3879.8301148000446,56044.0,40026.0,16018.0,739.0,742.1636691545458,1205.8648500105228,556.5951508176887,21430.182486819034,100.47862071290001,284.902348148,91.4887953752,16075.7408689032,16053.80082,16171.195500000002,0.46438492195301856,0.16689050073124995,0.21386088495767597
2020-09-28 00:00:00+00:00,10779.0,10956.11,10621.22,10695.55,8874.707886850083,73661.0,47057.0,26604.0,1929.0,1308.5048645712072,1655.6922391822013,1112.2200841102583,23474.08370154619,184.11380111999998,431.48630059935005,105.27701218319999,18599.188710000002,16461.4828521234,20192.950758450002,0.4569972643294424,0.1904157122259119,0.27937878391155285
2020-09-29 00:00:00+00:00,10686.71,10860.79,10636.13,10840.73,8189.832057800072,70393.0,48098.0,22295.0,1773.0,1248.3409300822846,1501.7483923963464,1130.87826277196,24404.06361316621,162.877416434,400.55149210999997,105.2548715798,19700.0045825376,18869.492944499998,20136.86189,0.38101490729674947,0.14985648322365241,0.3425323549442386
2020-09-30 00:00:00+00:00,10843.51,10847.0,10657.04,10779.63,6318.117587420135,66270.0,45644.0,20626.0,1330.0,1023.9214067559838,1511.1133939668896,803.7649365033294,22526.788574460446,143.52244071020002,395.96322172475,96.5365120072,19221.5912594296,18175.3498179844,19707.423900806898,0.45933387513178026,0.1828913864500828,0.25864584545860914
2020-10-01 00:00:00+00:00,10780.0,10931.98,10427.75,10617.63,12848.421475960846,101169.0,72408.0,28761.0,2977.0,1355.3503157830553,1759.5795889592036,1194.787420442496,22980.330175038438,172.2078990617,424.18879999999996,116.77429500000001,17481.1872458998,16325.28996327225,18050.1703089966,0.3690743631857352,0.16147326842020215,0.3374526670866077
