startTime,open,high,low,close,volume
2020-09-02,3546.5,3546.5,3416.5,3442.5,81518.9231
2020-09-03,3442.5,3455.0,3303.5,3303.5,421575.55085
2020-09-04,3303.5,3394.0,3303.5,3340.0,324198.76435
2020-09-05,3340.0,3340.5,3234.0,3260.0,219206.37515
2020-09-06,3260.0,3294.5,3258.0,3266.0,124996.90115
2020-09-07,3266.0,3266.0,3243.5,3251.0,226027.7785
2020-09-08,3251.0,3252.0,3064.0,3200.0,202283.5862
2020-09-09,3200.0,3218.0,3194.0,3194.0,87632.8519
2020-09-10,3194.0,3197.0,3183.0,3183.0,78816.26815
2020-09-11,3183.0,3185.5,3168.0,3169.5,96881.57385
2020-09-12,3169.5,3171.0,3157.0,3158.5,43925.5874
2020-09-13,3158.5,3160.0,3096.5,3132.5,37557.8863
2020-09-14,3132.5,3144.5,3132.5,3140.5,61319.5733
2020-09-15,3140.5,3174.5,3140.0,3141.0,18968.8131
2020-09-16,3141.0,3215.5,3139.5,3185.0,23333.99175
2020-09-17,3185.0,3217.0,3145.5,3214.0,810.9399
2020-09-18,3214.0,3214.0,3138.5,3139.5,44783.6149
2020-09-19,3135.0,3195.0,3130.5,3192.5,80635.8431
2020-09-20,3192.5,3192.5,3103.5,3132.0,45951.181
2020-09-21,3132.0,3146.5,3053.5,3053.5,171238.3174
2020-09-22,3053.5,3073.0,3044.0,3045.0,40105.21055
2020-09-23,3045.0,3057.5,3024.5,3024.5,54666.59795
2020-09-24,3024.5,3045.0,3024.5,3042.0,79107.50615
2020-09-25,3042.0,3055.5,3020.0,3021.5,36787.73285
2020-09-26,3021.5,3039.5,2975.0,3017.5,44196.60495
2020-09-27,3021.0,3035.0,3021.0,3035.0,523.4951
2020-09-28,3035.0,3079.5,3020.5,3020.5,11348.5392
2020-09-29,3054.0,3054.0,3014.5,3026.5,1210.51125
2020-09-30,3022.5,3048.5,3007.5,3023.0,5440.9316
2020-10-01,3023.0,3041.0,3002.5,3004.0,11158.17775
2020-10-02,3004.0,3005.0,2978.5,2997.0,49785.89265
2020-10-03,2997.0,2997.0,2977.5,2977.5,2006.84595
2020-10-04,2986.5,2986.5,2973.0,2977.0,68735.3171
2020-10-05,2977.0,2994.0,2976.0,2989.0,68185.85505
2020-10-06,2989.0,3007.0,2847.5,2853.5,55794.88685
2020-10-07,2853.5,2885.0,2853.5,2869.0,99065.83715
2020-10-08,2869.0,2992.0,2868.0,2944.5,45396.18705
2020-10-09,2944.5,2981.5,2926.0,2981.5,19172.88605
2020-10-10,2981.5,3081.0,2962.0,3051.0,55894.3955
2020-10-11,3051.0,3062.5,3029.0,3040.0,21651.06285
2020-10-12,3040.0,3141.0,3016.5,3095.0,34124.0581
2020-10-13,3095.0,3095.0,3039.5,3079.0,2520.1162
2020-10-14,3079.0,3079.0,2890.0,3043.0,28260.6406
2020-10-15,3019.5,3074.0,3003.5,3050.0,65277.56095
2020-10-16,3050.0,3060.5,2980.0,3010.0,5612.5126
2020-10-17,3010.0,3010.0,2966.5,2998.5,24440.4624
2020-10-18,2970.5,3024.5,2970.5,3024.5,11035.879
2020-10-19,3024.5,3077.0,3006.0,3058.0,62247.6859
2020-10-20,3058.0,3128.0,3028.0,3090.5,58127.7248
2020-10-21,3090.5,3707.5,3090.5,3617.0,911676.8485
2020-10-22,3617.0,3645.5,3548.0,3584.5,313786.94545
2020-10-23,3584.5,3587.0,3525.0,3542.0,34050.72595
2020-10-24,3533.5,3599.5,3533.5,3549.5,15920.6007
2020-10-25,3552.0,3645.5,3550.0,3562.0,28671.85545
2020-10-26,3562.0,3613.0,3511.5,3550.0,36529.44185
2020-10-27,3550.0,3733.5,3550.0,3733.5,93972.79795
2020-10-28,3705.5,3748.0,3512.0,3581.0,54037.69755
2020-10-29,3575.5,3682.0,3520.5,3587.0,14437.9294
2020-10-30,3627.0,3675.0,3558.0,3608.5,23973.7828
2020-10-31,3608.5,3779.0,3608.5,3724.0,23875.4561
2020-11-01,3725.5,3725.5,3682.0,3701.0,29084.616
2020-11-02,3701.0,3726.0,3575.5,3645.0,55657.96295
2020-11-03,3645.0,3763.5,3583.0,3745.0,9991.66135
2020-11-04,3738.0,3809.0,3646.0,3799.0,55704.1655
2020-11-05,3799.0,4216.5,3791.5,4195.5,95474.8252
2020-11-06,4195.5,4496.5,4108.5,4214.5,65674.68855
2020-11-07,4214.5,4255.0,3914.0,4008.5,109901.22425
2020-11-08,4008.5,4221.0,3998.0,4187.5,12756.40825
2020-11-09,4187.5,4282.5,4047.0,4145.5,20735.31985
2020-11-10,4145.5,4192.5,4120.0,4170.0,3248.0874
2020-11-11,4170.0,4302.5,4138.5,4243.0,34482.5298
2020-11-12,4243.0,4450.0,4195.5,4447.5,103466.5674
2020-11-13,4448.0,4461.5,4359.5,4450.0,108910.13205
2020-11-14,4450.0,4450.0,4291.0,4342.0,11504.7003
2020-11-15,4342.0,4354.5,4280.5,4312.5,32813.7344
2020-11-16,4312.5,4555.0,4283.5,4534.5,37032.8952
2020-11-17,4534.5,4879.5,4499.5,4829.0,339515.88545
2020-11-18,4829.0,5032.0,4780.5,4910.5,144845.49075
2020-11-19,4910.5,5032.0,4815.5,4982.5,71910.4267
2020-11-20,4982.5,5226.0,4920.5,5215.0,187520.39985
2020-11-21,5215.0,5280.5,5155.0,5176.0,293330.81805
2020-11-22,5176.0,5348.5,4939.0,5109.5,135133.8829
2020-11-23,5109.5,5239.5,5036.0,5118.5,408676.5876
2020-11-24,5118.5,5424.5,5100.0,5331.0,143225.8188
2020-11-25,5330.0,5586.0,5187.5,5305.5,114693.3601
2020-11-26,5266.5,5405.0,4728.0,4773.5,508676.1937
2020-11-27,4744.0,4960.0,4670.5,4775.0,58593.3385
2020-11-28,4775.0,4986.0,4775.0,4900.0,51154.60905
2020-11-29,4900.0,5103.5,4900.0,5060.5,8789.9582
2020-11-30,5044.0,5568.0,4996.0,5528.0,252874.13895
2020-12-01,5528.0,5578.0,5121.0,5406.5,82999.4411
2020-12-02,5406.5,5553.0,5264.5,5469.5,32596.7689
2020-12-03,5469.5,5599.5,5389.0,5509.0,162963.8369
2020-12-04,5505.0,5526.0,5287.0,5292.0,205224.71955
2020-12-05,5292.0,5432.5,5125.0,5404.5,34605.0636
2020-12-06,5359.0,5495.0,5359.0,5451.0,20985.72065
2020-12-07,5451.0,5574.0,5364.0,5427.5,114731.34485
2020-12-08,5427.5,5487.0,5147.5,5153.5,215552.16255
2020-12-09,5147.5,5290.5,5100.0,5273.0,241440.9535
2020-12-10,5273.0,5290.5,5102.5,5150.0,161478.872
2020-12-11,5150.0,5154.5,4976.0,5154.5,462465.5441
2020-12-12,5154.5,5208.0,5045.5,5206.5,260458.7805
2020-12-13,5206.5,5400.0,5132.0,5290.0,260378.46025
2020-12-14,5290.0,5340.0,5225.0,5320.0,79049.86075
2020-12-15,5320.0,5523.5,5231.0,5365.0,95714.3492
2020-12-16,5365.0,5973.5,5308.0,5961.0,374145.9924
2020-12-17,5955.5,6976.5,5873.5,6546.0,681249.4848
2020-12-18,6546.0,6674.0,6441.5,6674.0,225202.7407
2020-12-19,6674.0,7044.5,6600.0,6983.5,592740.08245
2020-12-20,6983.5,7052.0,6707.5,6886.0,283285.974
2020-12-21,6886.0,6973.5,6440.0,6772.5,204890.00645
2020-12-22,6772.5,7365.0,6695.5,7263.5,448929.8755
2020-12-23,7263.5,7343.0,7058.5,7155.5,110210.5665
2020-12-24,7155.5,7387.0,7023.0,7319.0,377401.9298
2020-12-25,7319.0,7894.0,7172.0,7735.0,2712098.7214
2020-12-26,7735.0,8677.0,7670.0,8381.0,421044.05595
2020-12-27,8381.0,9325.5,8238.0,8320.0,369335.3028
2020-12-28,8320.0,8837.0,8320.0,8606.0,459076.85345
2020-12-29,8606.0,8757.5,8087.5,8753.0,622477.28525
2020-12-30,8753.0,9650.0,8481.5,9398.0,1411624.5974
2020-12-31,9398.0,9834.0,8947.5,9600.0,858441.17865
2021-01-01,9600.0,10000.0,9381.5,9686.0,227741.2284
2021-01-02,9686.0,12597.5,9490.0,11674.0,961295.9821
2021-01-03,11674.0,14147.5,11500.0,12650.0,959962.24585
2021-01-04,12650.0,13307.5,9500.0,12399.5,606589.8581
2021-01-05,12399.5,14336.5,10154.5,13664.5,1009966.8485
2021-01-06,13664.5,16500.0,13410.5,16500.0,104540.34095
2021-01-07,16500.0,19820.0,16089.5,19434.5,263819.93535
2021-01-08,19434.5,21544.0,17203.5,20303.0,1682009.21305
2021-01-09,20303.0,20869.0,18837.0,20280.0,939544.8483
2021-01-10,20280.0,24499.0,15641.0,18280.0,238544.6355
2021-01-11,18280.0,18280.0,12672.0,16253.0,1303588.5868
2021-01-12,16253.0,16860.0,13897.0,14612.0,330061.8646
2021-01-13,14612.0,18189.0,13437.0,17094.0,213912.8589
2021-01-14,17094.0,19591.0,16893.0,18815.0,828717.7273
2021-01-15,18815.0,19250.0,14958.0,16856.0,914269.843
2021-01-16,16856.0,17760.0,16162.0,16630.0,2547683.5851
2021-01-17,16630.0,17182.0,15068.0,16287.0,2071324.0029
2021-01-18,16287.0,17731.0,15648.0,16964.0,1193539.2822
2021-01-19,16964.0,18003.0,16495.0,16495.0,2290755.557
2021-01-20,16495.0,16946.0,14468.0,15930.0,2232628.1148
2021-01-21,15930.0,15957.0,12191.0,12541.0,4143282.7068
2021-01-22,12541.0,13384.0,12000.0,13065.0,706332.9501
2021-01-23,13065.0,13255.0,12294.0,12464.0,536578.9711
2021-01-24,12464.0,13265.0,12036.0,12717.0,831257.1273
2021-01-25,12717.0,14688.0,12491.0,12852.0,1718959.2679
2021-01-26,12852.0,13104.0,12008.0,12664.0,2508368.8613
2021-01-27,12664.0,12770.0,11168.0,11513.0,1490088.5915
2021-01-28,11513.0,13529.0,11464.0,13305.0,2752213.0301
2021-01-29,13305.0,18433.0,12532.0,14414.0,2647215.6364
2021-01-30,14414.0,14968.0,13330.0,14364.0,1118784.7056
2021-01-31,14364.0,14425.0,12662.0,13412.0,315871.4628
2021-02-01,13412.0,14800.0,12868.0,13544.0,388121.2323
2021-02-02,13544.0,15535.0,13442.0,15260.0,1397933.4012
2021-02-03,15260.0,16995.0,15180.0,16995.0,2619339.0212
2021-02-04,16995.0,17978.0,15830.0,16447.0,1860837.2536
2021-02-05,16447.0,17679.0,16073.0,17509.0,1410868.2737
2021-02-06,17509.0,20072.0,17437.0,18589.0,1614902.4321
2021-02-07,18589.0,18855.0,16578.0,18012.0,2490909.2641
2021-02-08,18012.0,26391.0,17244.0,25698.0,5998179.7261
2021-02-09,25698.0,27764.0,24719.0,25955.0,1499774.9438
2021-02-10,25955.0,26704.0,23125.0,24211.0,997764.3079
2021-02-11,24211.0,27931.0,23275.0,27413.0,1108680.105
2021-02-12,27413.0,28448.0,25612.0,26706.0,851198.6051
2021-02-13,26706.0,26817.0,26706.0,26817.0,0.0
